English,Icelandic,slang or not
trigram,þrennd
trigram,þrístæða
triphones,þrístæða
trot, skálma
truth-conditional semantics,sannkjaramerkingarfræði
tuberculosis,berklar
tuberculosis,tæring
tumult,uppþot
two-story, tvílyftur
Type I error,höfnunarmistök
Type II error,fastheldnismistök
UFO,FFH
unclassy,gálulegur
unconscious knowledge,ómeðvitað kunnátta
undercover cop,leynilögga
underlying form,baklæg gerð
under-resourced,gagnanaumur
undoubtedly,eflaust
uneasy,órótt
unidentified flying object,fljúgandi furðuhlutur
unigram,eind
unigram,einstæða
University of Iceland,Háskóli Íslands,not slang
University of Iceland,Háskólinn,slang
University Square,Háskólatorg,not slang
university square,HT,slang
unknown word guesser,giskari
unpleasant,óviðfelldinn
unstressed,áherslulaus
unsupervised learning,óleiðbeint nám
unsupervised learning,viðgjafarlaust nám (helst ekki)
uproarious,rokinn
usability and interface design,nytsemi og viðmótshönnun
use,afnot
user interface,notendaviðmót
user modeling,notendahönnun
user query,fyrirspurn notanda
utterance,yrðingar
vagabonds,farandlýður
value-added tax (VAT),virðisaukaskattur
variance,dreifitala
variant,tilbrigði
variation,tilbrigði
velvet, flauel
veneration, lotningu
verbal agreement,samkomulag
vertex, hnútur; punktur; grannhnútur,not slang
video file,myndbandsskrá
villa,sveitasetur
Virgo,Meyja
vitreous,glerkenndur
vocal organs,talfærin
voice recognition,raddkennsl
voice recognition,raddþekking
voice,rómur (usually used as a suffix)
voice user interface,raddstýrt notendaviðmót
volume,rúmmál
vowel,sérhljóð
weakling,aumingi
weakling,væskill
weary,luinn
web application,vefviðmót
web search engine,vefleitarvél
web search,vefleit
web user interface,vefviðmót
whistle, blístra
whistle,gnauða
whistling,gnauðið
wide-awake, glaðvaknaði
wildcard character,algildisstafur
wind noises,vindgnauð
withdrawal,úttekt
without falter,hnökrar,not slang
wonder,furða
word embedding,orðagreyping
word embedding,orðaívefja
word errror rate,villutíðni orða
word form,orðmynd
wordnet,orðanet
word processing tools,ritvinnsluforrit/-tól
word sense disambiguation,einræðing orða
word sense disambiguation,merkingareinræðing
word sense,merkingarkjarni
word sense,merkingarsvið orða
word sense,merkingarþættir orða
word speech recogniser,stakorðagreinir
wound,áverki
written language corpora,málheildir ritmáls
written language input,ritmálsílag
